"sampleName","taxon","type","degdays","counts","fracBySample"
"SARRRR1C8","f__Desulfobulbaceae","Rib",2141,1866,0.246206623565114
"SARRRR1C8","f__Desulfovibrionaceae","Rib",2141,21,0.00277081409156881
"SARRRR1C8","f__Ellin6075","Rib",2141,33,0.00435413642960813
"SARRRR1C8","f__Enterobacteriaceae","Rib",2141,26,0.00343053173241852
"SARRRR1C8","f__Flavobacteriaceae","Rib",2141,92,0.0121388045916348
"SARRRR1C8","f__Gemmataceae","Rib",2141,256,0.0337775432115055
"SARRRR1C8","f__Haliangiaceae","Rib",2141,24,0.00316664467607864
"SARRRR1C8","f__Holophagaceae","Rib",2141,218,0.0287636891410476
"SARRRR1C8","f__Hyphomicrobiaceae","Rib",2141,80,0.0105554822535955
"SARRRR1C8","f__Isosphaeraceae","Rib",2141,40,0.00527774112679773
"SARRRR1C8","f__Listeriaceae","Rib",2141,0,0
"SARRRR1C8","f__Methylococcaceae","Rib",2141,29,0.00382636231692835
"SARRRR1C8","f__mitochondria","Rib",2141,96,0.0126665787043146
"SARRRR1C8","f__Moraxellaceae","Rib",2141,363,0.0478955007256894
"SARRRR1C8","f__Neisseriaceae","Rib",2141,4,0.000527774112679773
"SARRRR1C8","f__Nitrospiraceae","Rib",2141,14,0.00184720939437921
"SARRRR1C8","f__Peptococcaceae","Rib",2141,1,0.000131943528169943
"SARRRR1C8","f__Pirellulaceae","Rib",2141,96,0.0126665787043146
"SARRRR1C8","f__Planctomycetaceae","Rib",2141,87,0.0114790869507851
"SARRRR1C8","f__Polyangiaceae","Rib",2141,26,0.00343053173241852
"SARRRR1C8","f__Porphyromonadaceae","Rib",2141,9,0.00118749175352949
"SARRRR1C8","f__Pseudomonadaceae","Rib",2141,67,0.0088402163873862
"SARRRR1C8","f__Rhodobacteraceae","Rib",2141,692,0.0913049214936007
"SARRRR1C8","f__Rhodocyclaceae","Rib",2141,172,0.0226942868452302
"SARRRR1C8","f__Rhodospirillaceae","Rib",2141,31,0.00409024937326824
"SARRRR1C8","f__Rikenellaceae","Rib",2141,61,0.00804855521836654
"SARRRR1C8","f__Ruminococcaceae","Rib",2141,106,0.013986013986014
"SARRRR1C8","f__Saprospiraceae","Rib",2141,25,0.00329858820424858
"SARRRR1C8","f__Sediment_4","Rib",2141,0,0
"SARRRR1C8","f__Sinobacteraceae","Rib",2141,127,0.0167568280775828
"SARRRR1C8","f__Sphingomonadaceae","Rib",2141,145,0.0191318115846418
"SARRRR1C8","f__Synechococcaceae","Rib",2141,116,0.0153054492677134
"SARRRR1C8","f__Syntrophomonadaceae","Rib",2141,0,0
"SARRRR1C8","f__Thiotrichaceae","Rib",2141,65,0.00857632933104631
"SARRRR1C8","f__Veillonellaceae","Rib",2141,277,0.0365483573030743
"SARRRR1C8","f__Verrucomicrobiaceae","Rib",2141,50,0.00659717640849716
"SARRRR1C8","f__Weeksellaceae","Rib",2141,24,0.00316664467607864
"SARRRR1C8","f__Xanthomonadaceae","Rib",2141,88,0.011611030478955
"SARRRR1C8","Rare","Rib",2141,952,0.125610238817786
"SARRRR2B","f__Aeromonadaceae","Rib",0,19,0.00190228273928714
"SARRRR2B","f__Bacteroidaceae","Rib",0,0,0
"SARRRR2B","f__Bradyrhizobiaceae","Rib",0,0,0
"SARRRR2B","f__Campylobacteraceae","Rib",0,0,0
"SARRRR2B","f__Carnobacteriaceae","Rib",0,3850,0.385462555066079
"SARRRR2B","f__Chitinophagaceae","Rib",0,1,0.000100120144173008
"SARRRR2B","f__Chthoniobacteraceae","Rib",0,0,0
"SARRRR2B","f__Clostridiaceae","Rib",0,11,0.00110132158590308
"SARRRR2B","f__Comamonadaceae","Rib",0,1,0.000100120144173008
"SARRRR2B","f__Crenotrichaceae","Rib",0,0,0
"SARRRR2B","f__Desulfobacteraceae","Rib",0,0,0
"SARRRR2B","f__Desulfobulbaceae","Rib",0,1,0.000100120144173008
"SARRRR2B","f__Desulfovibrionaceae","Rib",0,0,0
"SARRRR2B","f__Ellin6075","Rib",0,0,0
"SARRRR2B","f__Enterobacteriaceae","Rib",0,24,0.00240288346015218
"SARRRR2B","f__Flavobacteriaceae","Rib",0,2,0.000200240288346015
"SARRRR2B","f__Gemmataceae","Rib",0,0,0
"SARRRR2B","f__Haliangiaceae","Rib",0,0,0
